7672112	一朝一夕	いっちょういっせき	(<POS: N.>) <MGr: <TrE: ein <HW m: Morgen> und ein <HW m: Abend>>; <TrE: kurze <HW f: Zeit>>>.	名	HE				いっ'ちょう[DinSP]いっ'せき
2201047	一朝一夕に	いっちょういっせきに	<MGr: <TrE: von heute auf morgen>; <TrE: in einem Tag in kurzer Zeit>>.	副	一朝一夕	Abl. mit <Umschr.: ni>		<一朝一夕>に	<いっ'ちょう[DinSP]いっ'せき>　に
4884916	一長一短	いっちょういったん	(<POS: N.>) <MGr: <TrE: Vor‑ und <HW mpl: Nachteile>>; <TrE: <HW mpl: Vorzüge> und <HW mpl: Schwächen>>>.	名	HE				いっ'ちょう[DinSP]いっ'たん
7537909	一丁目	いっちょうめ	(<POS: N.>) <MGr: <TrE: <HW m: Block> 1>>.	名	HE				いっ[WaSep]ちょう'め
0681054	一張羅 (一帳羅; 一丁羅)	いっちょうら	(<POS: N.>) [1]<MGr: <TrE: jmds. beste <HW f: Kleidung>>; <TrE: jmds. bestes <HW n: Sonntagsgewand>>>. [2]<MGr: <TrE: jmds. einzige <HW f: Kleidung>>>.	名	HE		一張羅		いっ'ちょう[WaSep]ら
3364923	一直線	いっちょくせん	(<POS: N.>) [1]<MGr: <TrE: eine gerade <HW f: Linie>>>. [2]<MGr: <TrE: <HW f: Gerade>>; <TrE: gerade <HW f: Linie>>>.	名	HE直線	Komp. Hint.		一<直線>	いっ[WaSep]<ちょ[Dev]く'せん>
6017916	一直線に進む	いっちょくせんにすすむ	<MGr: <TrE: gerade aus weitergehen>>.	五自	一直線	Verwendungsbeispiel		<一直線>に進む	<いっ[WaSep]ちょく'せん>　に　すすむ
8701784	五つ; 5つ	いつつ	(<POS: N.>) [1]<MGr: <TrE: <GENKI_K9>fünf Stück(<Expl.: Stück>)>>. [2]<MGr: <TrE: <GENKI_K9>fünf Jahre alt>>. (<Audio: itsutsu_Ac2>).	名	HE		五つ		い[Dev]つ'つ
1912390	井筒	いづつ	(<POS: N.>) [1]<MGr: <TrE: <HW f: Brunneneinfassung>>; <TrE: <HW m: Brunnenrand>>> // <MGr: {<Dom.: Tiefbau>} <TrE: <HW m: Brunnenschacht>>; <TrE: <HW m: Senkkasten>>>. [2]<MGr: <TrE: <HW n: Brunnenwappen>>; <TrE: <HW n: Wappen> in Form einer Brunneneinfassung>; <TrE: Wappen in Form des Zeichens <Jap.: 井>> . (<Pict.: <Capt.: Brunnenwappen><FileN: izutsu>>)>.	名	HE				い'づつ
4596259	一対; 1対 (<LongKanji: 一對>; <LongKanji: 1對>)	いっつい	(<POS: N.>) [1]<MGr: <TrE: ein <HW n: Paar>>>. [2]<MGr: <TrE: <HW f: Paarbildung>>; <TrE: <HW n: Verbinden> zu einem Paar. (<Ref.: ⇒ <Transcr.: issō> <Jap.: 一双><DaID: 7975698>>)>>.	名	HE対 [2]; つい [3] (對 [2])	Komp. Hint.	一対	一<対>	/<いっ'つい>
7249252	1対のナイフとフォーク; 一対のナイフとフォーク (<LongKanji: 1對のナイフとフォーク>; <LongKanji: 一對のナイフとフォーク>)	いっついのないふとふぉーく	<MGr: <TrE: <HW n: Messer> und <HW f: Gabel>>; <TrE: <HW n: Besteck> aus Messer und Gabel>>.	名	一対; 1対 (<LongKanji: 一對>; <LongKanji: 1對>)	Verwendungsbeispiel	1対のナイフとフォーク; 一対のナイフとフォーク	<1対>のナイフとフォーク	<いっ'つい>　の　ないふ　と　ふぉーく
9933120	居続け (<LongKanji: 居續け>)	いつづけ	(<POS: N.>) <MGr: <TrE: langes <HW n: Verweilen>>>.	名	HE		居続け		い'つづけ
2007942	居続ける; 居つづける; いつづける (<LongKanji: 居續ける>)	いつづける	(<POS: 1‑st. intrans. V. auf <Transcr.: ‑e>>) <MGr: <TrE: weiter bleiben>>.	下一自	HE		居続ける		い[WaSep]つづける
4691811	一手 [1]; 1手	いって	(<POS: N.>) [1]<MGr: <TrE: ein <HW m: Zug> (<Expl.: in einem Brettspiel>)>>. [2]<MGr: <TrE: eine <HW f: Hand>>>. [3]<MGr: <TrE: eine <HW f: Methode>>>. [4]<MGr: <TrE: <HW m: Besitz> eines Monopols>>.	名	HE		一手		いっ'て
7344804	一定 [2]	いってい	(<POS: N., mit <Transcr.: suru> intrans. od. trans. V.>) [1]<MGr: <TrE: <JLPT2><HW f: Bestimmtheit>>; <TrE: <HW f: Regelmäßigkeit>>; <TrE: <HW m: Standard>>>. [2]<MGr: <TrE: <JLPT2><HW f: Festlegung>>>.	名･ｽ自他	HE				いっ'てい
0637979	一丁字	いっていじ	(<POS: N.>) (<LangNiv.: schriftspr.>) <MGr: <TrE: ein <HW m: Buchstabe>>; <TrE: ein <HW n: Schriftzeichen>> (<Expl.: <Jap.: 丁> ist offenbar ursprünglich eine Verwechslung für das Zeichen <Jap.: 个> <Transcr.: ka> = <Jap.: 箇> mit der Bedeutung „<Transl.: Stück>“>)>.	名	HE				いっ'てい[WaSep]じ
3321850	一定しない	いっていしない	<MGr: <TrE: unregelmäßig>; <TrE: nicht festgelegt>; <TrE: unbeständig>; <TrE: uneinheitlich>>.	形	一定 [2]	Verwendungsbeispiel		<一定>しない	<いってい>[suru]しない
5974843	一定する	いっていする	<MGr: <TrE: bestimmen>; <TrE: entscheiden>; <TrE: festsetzen>; <TrE: standardisieren>; <TrE: vereinheitlichen>>.	ｻ変自他	一定 [2]	Abl. mit <Umschr.: suru>		<一定>する	<いってい>[suru]する
8658711	一定の	いっていの	<MGr: <TrE: bestimmt>; <TrE: gewiss>; <TrE: ausgemacht>; <TrE: feststehend>; <TrE: regelmäßig>; <TrE: beständig>; <TrE: dauerhaft>; <TrE: konstant>; <TrE: normal>; <TrE: musterhaft>; <TrE: vorgeschrieben>>.	連体	一定 [2]	Abl. mit <Umschr.: no>		<一定>の	<いってい>　の
0113714	一定不変 (<LongKanji: 一定不變>)	いっていふへん	<MGr: <TrE: <HW f: Unveränderlichkeit>>; <TrE: <HW f: Permanenz>>; <TrE: <HW f: Konstanz>>>.	名	一定 [2]	Komp. Anf.	一定不変	<一定>不変	<いっ'てい>[DinSP]ふ'へん
2797909	一定不変の (<LongKanji: 一定不變の>)	いっていふへんの	<MGr: <TrE: konstant>; <TrE: unveränderlich>>.	連体	一定 [2]	Verwendungsbeispiel	一定不変の	<一定>不変の	<いっ'てい>[DinSP]ふ'へん　の
5450902	一てき (一擲)	いってき [1]	(<POS: N., mit <Transcr.: suru> trans. V.>) <MGr: <TrE: <HW f: Aufgabe> von allem>; <TrE: <HW n: Aufs-Spiel-Setzen> von allem>>.	名･ス他	HE		一×擲		いっ'てき
8134770	一滴; 1滴	いってき [2]	(<POS: N.>) <MGr: <TrE: ein <HW m: Tropfen>>>.	名	HE…滴 [2]	Komp. Hint.	一滴; 1滴	一<滴>	いっ[WaSep]<てき>
0764211	一徹	いってつ	(<POS: N., Na.-Adj. mit <Transcr.: na> od. <Transcr.: no>>) <MGr: <TrE: <HW f: Hartnäckigkeit>>; <TrE: <HW f: Halsstarrigkeit>>; <TrE: <HW f: Starrköpfigkeit>>; <TrE: <HW f: Ausdauer>>; <TrE: <HW m: Eigensinn>>>.	名ﾅﾉ	HE				いっ'てつ
3448080	一徹な	いってつな	<MGr: <TrE: beharrlich>; <TrE: hartnäckig>; <TrE: halsstarrig>; <TrE: stur>; <TrE: eigensinnig>>.	連体	一徹	Abl. mit <Umschr.: na>		<一徹>な	<いってつ>　な
6101073	一手に	いってに	<MGr: <TrE: ausschließlich>; <TrE: ganz allein>; <TrE: alleinig>; <TrE: exklusiv>>.	副	一手 [1]; 1手	Abl. mit <Umschr.: ni>		<一手>に	<いって>　に
8784941	一手に引き受ける	いってにひきうける	<MGr: <TrE: alles in die Hand nehmen>; <TrE: die Verantwortung auf sich nehmen>>.	下一他	一手 [1]; 1手	Verwendungsbeispiel		<一手>に引き受ける	<いっ'て>　に　ひき[WaSep]うける
2568998	一手販売 (<LongKanji: 一手販賣>)	いってはんばい	<MGr: <TrE: <HW m: Alleinvertrieb>>; <TrE: <HW m: Alleinhandel>>>.	名	一手 [1]; 1手	Komp. Anf.	一手販売	<一手>販売	<いっ'て>[DinSP]はん'ばい
5252867	一手販売をする (<LongKanji: 一手販賣をする>)	いってはんばいをする	<MGr: <TrE: Alleinhandel treiben>>.	サ変他	一手 [1]; 1手	Verwendungsbeispiel	一手販売をする	<一手>販売をする	<いっ'て>[DinSP]はん'ばい　を　する
7905860	イッテルビウム; Yb [a]	いってるびうむ	(<POS: N.>) <MGr: {<Dom.: Chem.>} <TrE: <HW n: Ytterbium>> (<Def.: Seltenerdmetall>；<Expl.: Zeichen: Yb>)>.	名	HE		イッテルビウム; Yb		いってるびうむ
1733053	一天	いってん [1]	(<POS: N.>) (<LangNiv.: schriftspr.>) <MGr: <TrE: der <HW m: Himmel>>; <TrE: der ganze <HW m: Himmel>>>.	名	HE				いっ'てん
4416922	一転 (<LongKanji: 一轉>)	いってん [2]	(<POS: N., mit <Transcr.: suru> intrans. od. trans. V.>) [1]<MGr: <TrE: eine <HW f: Umdrehung>>; <TrE: eine <HW f: Drehung>>>. [2]<MGr: <TrE: vollständige <HW f: Veränderung>>; <TrE: <HW n: Umschlagen>. (<Ref.: ⇒ <Transcr.: ippen> <Jap.: 一変><DaID: 5432899>>)>>.	名･ｽ自他	HE		一転		いっ'てん
7069915	一点; 1点 (<LongKanji: 一點>; <LongKanji: 1點>)	いってん [3]	(<POS: N.>) [1]<MGr: <TrE: ein <HW m: Punkt>>; <TrE: ein <HW m: Fleck>>; <TrE: ein <HW n: Fleckchen>>>. [2]<MGr: <TrE: eins>; <TrE: ein <HW n: Stück>>>. [3]<MGr: <TrE: eine <HW f: Doppelstunde> (<Expl.: im füheren Zeitsystem>)>>.	名	HE		一点		いっ'てん
9753783	1点入れる; 一点入れる (<LongKanji: 1點入れる>; <LongKanji: 一點入れる>)	いってんいれる	<MGr: <TrE: einen Punkt machen>>.	下一他	一点; 1点 (<LongKanji: 一點>; <LongKanji: 1點>)	Verwendungsbeispiel	1点入れる; 一点入れる	<1点>入れる	<いってん>　いれる
1358883	一転する (<LongKanji: 一轉する>)	いってんする	<MGr: <TrE: plötzlich ändern>; <TrE: umschlagen>>.	ｻ変自他	一転 (<LongKanji: 一轉>)	Abl. mit <Umschr.: suru>	一転する	<一転>する	<いってん>[suru]する
1608883	一点張り; 一点張; 一点ばり (<LongKanji: 一點張り>; <LongKanji: 一點張>; <LongKanji: 一點ばり>)	いってんばり	(<POS: N.>) <MGr: <TrE: <HW f: Beharrlichkeit>>; <TrE: <HW n: Beharren>>; <TrE: <HW n: Bestehen>> (<Ref.: ⇒ <Transcr.: ippon·yari> <Jap.: 一本槍><DaID: 6347640>>)>.	名	HE		一点張(り)		いっ'てん[WaSep]ばり
4042752	一斗	いっと [2]	(<POS: N.>) <MGr: <TrE: 1 <HW n: To>>; <TrE: etwa 18 Liter>> (<Expl.: To ist ein Hohlmaß>).	名	HE				いっ[WaSep]と
4292752	一途 [2]	いっと [3]	(<POS: N.>) (<LangNiv.: schriftspr.>) <MGr: <TrE: nur ein <HW m: Weg>>; <TrE: <HW f: Einseitigkeit>>>.	名	HE				いっ'と
6695745	一党; 1党 (<LongKanji: 一黨>; <LongKanji: 1黨>)	いっとう [1]	(<POS: N.>) <MGr: <TrE: eine <HW f: Partei>>>.	名	HE		一党		いっ'とう
6945745	一刀; 1刀	いっとう	(<POS: N.>) [1]<MGr: <TrE: eine <HW f: Klinge>>; <TrE: ein <HW n: Schwert>>>. [2]<MGr: <TrE: ein <HW m: Schwertstreich>>; <TrE: ein <HW m: Schnitt>>>.	名	HE		一刀		いっ'とう
9379613	一等	いっとう [5]	(<POS: N.>) [1]<MGr: <TrE: erste <HW f: Klasse>>; <TrE: erster <HW m: Grad>>; <TrE: erster <HW m: Platz>>; <TrE: der beste <HW m: Platz>>>. [2]<MGr: <TrE: meist>; <TrE: best>; <TrE: erstklassig>>.	名	HE…等 [a]	Komp. Hint.		一<等>	いっ'<とう>
9629613	一統	いっとう [6]	(<POS: N.>) (<LangNiv.: schriftspr.>) [A](<Descr.: als N.>) [1]<MGr: <TrE: <HW f: Gesamtheit>>; <TrE: <HW NArN: alle> (<Expl.: Anwesenden, Betroffenen etc.>)>> // <MGr: <TrE: ein <HW n: Geschlecht>>>. [2]<MGr: <TrE: <HW f: Vereinheitlichung>>; <TrE: <HW f: Vereinigung>>>. [B]<MGr: <TrE: (<Descr.: als Adv.>) insgesamt>; <TrE: alle>>.	名	HE				いっ'とう
0189730	一頭; 1頭	いっとう [7]	(<POS: N.>) [1]<MGr: <TrE: ein <HW m: Kopf>>>. [2]<MGr: <TrE: ein <HW n: Pferd>>; <TrE: eine <HW f: Kuh>>; <TrE: eine <HW f: Ziege>>; <TrE: ein <HW n: Schwein>>>.	名	HE		一頭; 1頭		いっ'とう
2873925	一党一派に偏しない (<LongKanji: 一黨一派に偏しない>)	いっとういっぱにへんしない	<MGr: <TrE: unparteiisch sein>; <TrE: keine Partei ergreifen>>.	連語	一党; 1党 (<LongKanji: 一黨>; <LongKanji: 1黨>)	Verwendungsbeispiel	一党一派に偏しない	<一党>一派に偏しない	<いっ'とう>[DinSP]いっ'ぱ　に　へん~[suru]しない
5526918	一等国; 1等国 (<LongKanji: 一等國>; <LongKanji: 1等國>)	いっとうこく	<MGr: <TrE: <HW f: Großmacht>>; <TrE: fortgeschrittenes <HW n: Land>>>.	名	一等	Komp. Anf.	一等国; 1等国	<一等>国	<いっ'とう>[WaSep]こく
8210786	一等車	いっとうしゃ	<MGr: <TrE: <HW m: Wagen> der ersten Klasse> (<Expl.: seit 1969 in Japan <Ref.: <Transcr.: gurīn·sha> <Jap.: グリーン車><DaID: 8721278>>>)>.	名	一等	Komp. Anf.		<一等>車	<いっ'とう>[WaSep]しゃ
2286110	一等賞	いっとうしょう	<MGr: <TrE: erster <HW m: Preis>>; <TrE: erster <HW m: Platz>>; <TrE: <HW f: Goldmedaille>>>.	名	一等	Komp. Anf.		<一等>賞	<いっ'とう>[WaSep]しょう
4969979	一等地	いっとうち [1]	(<POS: N.>) <MGr: <TrE: das beste <HW n: Gebiet>>; <TrE: das beste <HW n: Viertel> der Stadt>>.	名	HE一等	Komp. Anf.		<一等>地	<いっ'とう>[WaSep]ち
7622972	一等親	いっとうしん	<MGr: {<Dom.: Rechtsw.>} <TrE: <HW f: Verwandtschaft> ersten Grades>> // <MGr: <TrE: <HW m: Verwandter> ersten Grades>>.	名	等親	Komp. Hint.		一<等親>	いっ'<とう[WaSep]しん>
0312863	一等星; 1等星	いっとうせい	<MGr: <TrE: <HW m: Stern> 1. Größe>; <TrE: <HW m: Stern> erster Größe>>.	名	一等	Komp. Anf.		<一等>星	<いっ'とう>[WaSep]せい
2996736	1等船客; 一等船客	いっとうせんきゃく	<MGr: <TrE: <HW m: Passagier> der ersten Klasse>; <TrE: <HW m: Kajütenpassagier>>>.	名	船客	Komp. Hint.		1等<船客>	いっ'とう[DinSP]<せん'きゃく>
5649729	1等船室; 一等船室	いっとうせんしつ	<MGr: <TrE: <HW f: Erste-Klasse-Kabine>>>.	名	船室	Komp. Hint.		1等<船室>	いっ'とう[DinSP]<せん'しつ>
8333597	一頭地を抜く (<LongKanji: 一頭地を拔く>)	いっとうちをぬく	<MGr: <TrE: sich hervortun>; <TrE: sich auszeichnen>; <TrE: aus der Menge herausragen>; <TrE: die anderen überragen>; <TrE: sich von anderen abheben>>.	五他	一頭地	Verwendungsbeispiel	一頭地を抜く	<一頭地>を抜く	<いっ'とう[WaSep]ち>　を　ぬく
1263981	一等で旅行する	いっとうでりょこうする	<MGr: <TrE: erster Klasse reisen>>.	サ変自	一等	Verwendungsbeispiel		<一等>で旅行する	<いっ'とう>　で　りょ'こう[suru]する
1513981	一党独裁 (<LongKanji: 一黨獨裁>)	いっとうどくさい	<MGr: {<Dom.: Pol.>} <TrE: <HW f: Alleinregierung> einer Partei>; <TrE: <HW f: Diktatur> einer Partei>; <TrE: <HW n: Einparteiensystem>>>.	名	一党; 1党 (<LongKanji: 一黨>; <LongKanji: 1黨>)	Komp. Anf.	一党独裁	<一党>独裁	<いっ'とう>[DinSP]どく'さい
3947850	一等に入賞する; 1等に入賞する	いっとうににゅうしょうする	<MGr: <TrE: den ersten Preis gewinnen>>.	サ変自	入賞	Verwendungsbeispiel		一等に<入賞>する	いっ'とう　に　<にゅう'しょう>[suru]する
4197850	一刀のもとに; 一刀の下に	いっとうのもとに	<MGr: <TrE: mit einem Schwertstreich>>.	副	一刀; 1刀	Verwendungsbeispiel		<一刀>のもとに	<いっ'とう>　の　もと　に
6600843	一等兵	いっとうへい	<MGr: <TrE: gemeiner <HW m: Soldat>>; <TrE: <HW m: Gemeiner>>>.	名	一等	Komp. Anf.		<一等>兵	<いっ'とう>[WaSep]へい
6850843	一刀両断 (<LongKanji: 一刀兩斷>)	いっとうりょうだん	(<POS: N.>) <MGr: <TrE: <HW n: Entzweischlagen> mit einem Schwertstreich>>.	名	HE		一刀両断		いっ'とう[DinSP]りょう'だん
9284711	一刀両断する (<LongKanji: 一刀兩斷する>)	いっとうりょうだんする	[1]<MGr: <TrE: mit einem Schlag in zwei Hälften trennen>>. [2]<MGr: <TrE: eine klare Entscheidung treffen>>.	サ変他	一刀両断 (<LongKanji: 一刀兩斷>)	Abl. mit <Umschr.: suru>	一刀両断する	<一刀両断>する	<いっ'とう[WaSep]りょう'だん>[suru]する
9534711	一刀両断にする (<LongKanji: 一刀兩斷にする>)	いっとうりょうだんにする	<MGr: <TrE: mit einem Schlag in zwei Hälften trennen>>.	サ変他	両断 (<LongKanji: 兩斷>)	Verwendungsbeispiel	一刀両断にする	一刀<両断>にする	いっ'とう[DinSP]<りょう'だん>　に　する
1033942	一時 [3]; いっとき	いっとき	(<POS: N.>) [1]<MGr: <TrE: <HW f: Doppelstunde> (<Expl.: nach dem alten System>；<Expl.: entspricht zwei Stunden nach heutiger Einteilung>)>>. [2]<MGr: <TrE: eine <HW f: Weile>>>. [3]<MGr: <TrE: gleichzeitig>>.	名	HE		一時		いっ'とき
3717811	一得; 一徳 (<LongKanji: 一德>)	いっとく	(<POS: N.>) (<LangNiv.: schriftspr.>) <MGr: <TrE: ein <HW m: Vorteil>>; <TrE: ein <HW m: Vorzug>>; <TrE: ein <HW m: Nutzen>>>.	名	HE		一得; 一徳		いっ'とく
6370804	一得一失	いっとくいっしつ	<MGr: <TrE: ein <HW m: Vorteil> und ein <HW m: Nachteil>>; <TrE: wo Licht ist, ist auch Schatten>>.	名	一得; 一徳 (<LongKanji: 一德>)	Komp. Anf.		<一得>一失	<いっ'とく>[DinSP]いっ'しつ
9054672	イットリウム; Y [1]	いっとりうむ	(<POS: N.>) <MGr: {<Dom.: Chem.>} <TrE: <HW n: Yttrium>> (<Def.: Seltenerdmetall>；<Expl.: Zeichen: Y>)>.	名	HE		イットリウム; Y		いっとりうむ
0205788	一に; 一つに; 壱に (<LongKanji: 壹に>)	いつに	(<POS: Zus.>) (<LangNiv.: schriftspr.>) [1]<MGr: <TrE: lediglich>; <TrE: bloß>; <TrE: ganz und gar>; <TrE: völlig>>. [2]<MGr: <TrE: besonders>>.	連語	HE		一に		いつ[DinSP]に
2889983	一波	いっぱ [1]	(<POS: N.>) [1]<MGr: <TrE: eine <HW f: Welle>>; <TrE: ein <HW m: Zyklus>>>. [2]<MGr: <TrE: (<Usage: übertr.>) ein <HW m: Vorfall>>>. [3]<MGr: <TrE: eine <HW f: Runde>>; <TrE: ein <HW f: Durchgang>>>.	名	HE				いっ[WaSep]ぱ
5542976	一派	いっぱ [2]	(<POS: N.>) <MGr: <TrE: eine <HW f: Schule>>; <TrE: eine <HW f: Sekte>>; <TrE: eine <HW f: Partei>>; <TrE: eine <HW f: Konfession>>>.	名	HE				いっ'ぱ
8226844	一杯; 1杯; いっぱい	いっぱい [2]	(<POS: N.；Adv.；Na.-Adj. mit <Transcr.: na> bzw. präd. mit <Transcr.: da> etc.>) [1]<MGr: <TrE: ein <HW m: Becher> …>; <TrE: eine <HW f: Tasse>>; <TrE: ein <HW n: Glas> …>; <TrE: ein <HW m: Eimer> …>; <TrE: eine <HW f: Flasche> …>>. [2]<MGr: <TrE: <HW m: Trunk>>; <TrE: <HW m: Trank>>; <TrE: <HW n: Trinken>>>. [3]<MGr: <TrE: voll …>>. [4]<MGr: <TrE: <HW n: Ende>>; <TrE: <HW f: Vollendung>>>. [5]<MGr: <TrE: ganz>; <TrE: viel. (<Expl.: als Nomen Akzent 1；als Adv. 0>)>>.	名･副･ダナ	HE		一杯		いっ'ぱい
0338991	一敗; 1敗	いっぱい [1]	(<POS: N., mit <Transcr.: suru> intrans. V.>) <MGr: <TrE: <JLPT2>eine <HW f: Niederlage>>>.	名･ス自	HE		一敗		いっ'ぱい
3022864	一敗地にまみれる	いっぱいじにまみれる	<MGr: <TrE: eine Niederlage erfahren>>.	下一自	一敗; 1敗	Verwendungsbeispiel		<一敗>地にまみれる	<いっ'ぱい>[WaSep]じ　に　まみれる
5675857	一敗する	いっぱいする	<MGr: <TrE: eine Niederlage erleiden>>.	サ変自	一敗; 1敗	Abl. mit <Umschr.: suru>		<一敗>する	<いっぱい>[suru]する
8359725	一杯の; いっぱいの	いっぱいの	<MGr: <TrE: voll>; <TrE: überfüllt>>.	連体	一杯; 1杯; いっぱい	Abl. mit <Umschr.: no>	一杯の	<一杯>の	<いっ'ぱい>　の
2052938	1杯の…	いっぱいの…	<MGr: <TrE: ein Glas …>; <TrE: eine Schale …>>.	連体	杯 [2] (盃 [2])	Verwendungsbeispiel		1<杯>の…	いっ/<ぱい>　の…
4736807	一泊; 1泊	いっぱく [1]	(<POS: N., mit <Transcr.: suru> intrans. V.>) <MGr: <TrE: eine <HW f: Übernachtung>>; <TrE: einmaliges <HW n: Übernachten>>> // <MGr: <TrE: <HW n: Festmachen> im Hafen für eine Nacht>>.	名･ス自	HE…泊	Komp. Hint.	一泊	一<泊>	/<いっ'ぱく>
7389800	一泊する	いっぱくする	<MGr: <TrE: übernachten>; <TrE: sich über Nacht aufhalten>>.	サ変自	一泊; 1泊	Abl. mit <Umschr.: suru>		<一泊>する	<いっぱく>[suru]する
1843908	一泊二食付; 一泊二食付き	いっぱくにしょくつき	<MGr: <TrE: <GENKI_K15–s–>eine <HW f: Übernachtung> einschließlich zweier Mahlzeiten>>.	名	一泊; 1泊	Komp. Anf.		<一泊>二食付	</いっ'ぱく>[WaSep]に'しょく[WaSep]つき
4527777	一泊旅行をする	いっぱくりょこうをする	<MGr: <TrE: eine Reise mit einer Übernachtung machen>>.	サ変自	一泊; 1泊	Verwendungsbeispiel		<一泊>旅行をする	</いっ'ぱく>[DinSP]りょ'こう　を　する
7180770	一端 [2]; いっぱし	いっぱし	(<POS: N. od. Adv.>) [1]<MGr: <TrE: ein <HW n: Mal>>>. [2]<MGr: <TrE: <HW f: Eigenständigkeit>>>. [3]<MGr: <TrE: wie irgend ein>; <TrE: nicht schlechter als>; <TrE: durchschnittlich>; <TrE: normal>>.	名･副	HE		一端		いっ'ぱし
9864638	一端の; いっぱしの	いっぱしの	[1]<MGr: <TrE: wie irgend ein>; <TrE: nicht schlechter als>; <TrE: ziemlich gut>; <TrE: durchschnittlich>>. [2]<MGr: <TrE: eigenständig>>.	連体	一端 [2]; いっぱし	Abl. mit <Umschr.: no>		<一端>の	<いっ[WaSep]ぱし>　の
2313703	一端の役に立つ	いっぱしのやくにたつ	<MGr: <TrE: nützlich genug sein>>.	五他	一端 [2]; いっぱし	Verwendungsbeispiel		<一端>の役に立つ	<いっぱし>　の　やく　に　たつ
4997572	一発; 1発 (<LongKanji: 一發>; <LongKanji: 1發>)	いっぱつ [1]	(<POS: N.>) [1]<MGr: <TrE: ein <HW m: Schuss>>> // <MGr: <TrE: einmaliges <HW n: Schießen>>>. [2]<MGr: <TrE: (<LangNiv.: ugs.>) ein <HW m: Versuch>>; <TrE: ein <HW m: Durchgang>>; <TrE: ein <HW f: Runde>>; <TrE: ein <HW m: Schlag>>> // <MGr: <TrE: ein Mal>; <TrE: ein>>. [3]<MGr: {<Dom.: Bsp.>} <TrE: (<LangNiv.: ugs.>) ein <HW m: Homerun>>>.	名	HE		一発		いっ'ぱつ
7650565	一発かます (<LongKanji: 一發かます>)	いっぱつかます	<MGr: <TrE: jmdm. eins in die Fresse geben>>.	五他	かます [2] (噛ます; 噛す; 嚼ます; 咬ます)	Verwendungsbeispiel	一発かます	一発<かます>	いっぱつ　<かます>
0420453	一発食らわす; 1発食らわす (<LongKanji: 一發食らわす>; <LongKanji: 1發食らわす>)	いっぱつくらわす	<MGr: <TrE: jmdm. eins in die Fresse geben>>.	五他	食らわす; 食わす; くらわす (喰わす; 喰らわす; 啗らわす)	Verwendungsbeispiel	一発食らわす; 1発食らわす	一発<食らわす>	いっぱつ　<くらわす>
3104326	一発必中を期する (<LongKanji: 一發必中を期する>)	いっぱつひっちゅうをきする	<MGr: <TrE: darauf hoffen, mit einem Schuss sicher zu treffen>; <TrE: alles auf eine Karte setzen>>.	サ変他	必中	Verwendungsbeispiel	一発必中を期する	一発<必中>を期する	いっ'ぱつ[DinSP]<ひっ'ちゅう>　を　きする
5757319	一半	いっぱん [2]	(<POS: N.>) (<LangNiv.: schriftspr.>) <MGr: <TrE: eine <HW f: Hälfte>>; <TrE: ein <HW m: Teil>> (<Ref.: ⇒ <Transcr.: taihan> <Jap.: 大半><DaID: 0233228>>)>.	名	HE				いっ'ぱん
8441187	一版	いっぱん [3]	(<POS: N.>) [1]<MGr: <TrE: eine <HW f: Auflage>>>. [2]<MGr: <TrE: erste <HW f: Auflage>>>.	名	HE				いっ[WaSep]ぱん
0126990	一般	いっぱん [5]	(<POS: N.>) [1]<MGr: <TrE: <JLPT2><HW f: Normalität>>; <TrE: <JLPT2><HW f: Gewöhnlichkeit>>; <TrE: <JLPT2><HW f: Allgemeinheit>>; <TrE: <HW f: Üblichkeit>>>. [2]<MGr: <TrE: <HW f: Gleichheit>>; <TrE: <HW f: Unterschiedslosigkeit>. (<Ref.: ⇔ <Transcr.: tokushu> <Jap.: 特殊><DaID: 0883872>>)>>.	名	HE				いっ'ぱん
2811185	一般化	いっぱんか	<MGr: <TrE: <HW f: Verallgemeinerung>>; <TrE: <HW f: Generalisierung>>; <TrE: <HW f: Popularisierung>>>.	名･ｽ他自	一般	Komp. Anf.		<一般>化	<いっ'ぱん>[WaSep]か
5464178	一般会計 (<LongKanji: 一般會計>)	いっぱんかいけい	[1]<MGr: <TrE: allgemeine <HW f: Rechnung>>>. [2]<MGr: <TrE: allgemeiner <HW m: Etat> (<Expl.: Abk.>)>>.	名	一般	Komp. Anf.	一般会計	<一般>会計	<いっ'ぱん>[DinSP]かい'けい
8148046	一般会計予算 (<LongKanji: 一般會計豫算>)	いっぱんかいけいよさん	<MGr: <TrE: allgemeiner <HW m: Etat>>>.	名	一般	Komp. Anf.	一般会計予算	<一般>会計予算	<いっ'ぱん>[DinSP]かい'けい[DinSP]よ'さん
2353839	一般概念 (<LongKanji: 一般槪念>)	いっぱんがいねん	<MGr: <TrE: <HW m: Allgemeinbegriff>>>.	名	一般	Komp. Anf.	一般概念	<一般>概念	<いっ'ぱん>[DinSP]がい'ねん
5037708	一般価格 (<LongKanji: 一般價格>)	いっぱんかかく	<MGr: <TrE: <HW m: Allgemeinwert>>>.	名	一般	Komp. Anf.	一般価格	<一般>価格	<いっ'ぱん>[DinSP]か'かく
7690701	一般化する	いっぱんかする	<MGr: <TrE: verallgemeinern>; <TrE: generalisieren>>.	ｻ変自他	一般	Verwendungsbeispiel		<一般>化する	<いっ'ぱん>[WaSep]か[suru]する
